Destination URL,Sample Time Duration (s),Latency Sum (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s)
gmail.com,41.03945684,185.3333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12,uccs-link-at-frgp.uccs.edu (128.198.254.2),67.33333333,core-910-ptr.frgp.net (192.43.217.170),12.33333333,72.14.194.239 (72.14.194.239),39,108.170.252.209 (108.170.252.209),15.33333333,142.251.61.183 (142.251.61.183),10.66666667,den08s05-in-f5.1e100.net (142.250.69.229),17.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.46734881,206.6666667,7,192.168.165.35 (192.168.165.35),4,128.198.192.2 (128.198.192.2),16,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),13,den-b1-link.ip.twelve99.net (62.115.63.78),20.66666667,192.229.182.112 (192.229.182.112),133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,33.62505031,248.3333333,11,192.168.165.35 (192.168.165.35),5.333333333,128.198.192.3 (128.198.192.3),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),21,uccs-link-at-frgp.uccs.edu (128.198.254.2),17.33333333,206.53.175.18 (206.53.175.18),55.33333333,ae-0.pat1.nez.yahoo.com (209.191.64.220),27.33333333,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),21.33333333,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),26.66666667,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),21,usw1-1-lbd.ne1.yahoo.com (98.138.97.156),21.33333333,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),20.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.48974252,105.6666667,7,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),14.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),14.33333333,core-910-ptr.frgp.net (192.43.217.170),27,206.51.46.20.any2ix.coresite.com (206.51.46.20),21.33333333,apple.com.sg (17.253.144.10),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.17087221,94.66666667,6,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.3 (128.198.192.3),15.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-link-at-frgp.uccs.edu (128.198.254.2),12.66666667,206.53.175.20 (206.53.175.20),15,104.17.90.51 (104.17.90.51),38.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.60182643,93,8,192.168.165.35 (192.168.165.35),4.666666667,128.198.192.3 (128.198.192.3),12.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-link-at-frgp.uccs.edu (128.198.254.2),12.66666667,206.53.175.50 (206.53.175.50),13.66666667,po102.psw01.den4.tfbnw.net (157.240.46.155),12.66666667,173.252.67.3 (173.252.67.3),14.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,41.16136169,131.3333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),19.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),43.66666667,72.14.194.239 (72.14.194.239),10,108.170.254.65 (108.170.254.65),9.666666667,172.253.75.177 (172.253.75.177),14,den16s08-in-f14.1e100.net (142.250.72.46),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.844522,96,9,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),16,core-910-ptr.frgp.net (192.43.217.170),11,72.14.194.239 (72.14.194.239),11.66666667,108.170.254.81 (108.170.254.81),13,142.251.51.155 (142.251.51.155),10,den16s09-in-f14.1e100.net (142.250.72.78),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.84699965,265.6666667,10,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),62.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),13.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),49.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),38.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),37,104.244.42.65 (104.244.42.65),40.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.95923233,91.66666667,7,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),21.33333333,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.81.any2ix.coresite.com (206.51.46.81),24.66666667,192.0.78.17 (192.0.78.17),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.92182875,127,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),12.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),20.66666667,core-910-ptr.frgp.net (192.43.217.170),32,72.14.194.239 (72.14.194.239),12.33333333,108.170.252.209 (108.170.252.209),13.33333333,142.251.61.183 (142.251.61.183),10.66666667,den08s05-in-f5.1e100.net (142.250.69.229),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,21.05935574,85.33333333,8,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),16.33333333,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.55.any2ix.coresite.com (206.51.46.55),11.66666667,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),12.66666667,192.229.162.112 (192.229.162.112),12.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,62.62925124,587.1666667,11,192.168.165.35 (192.168.165.35),4,128.198.192.3 (128.198.192.3),370.5,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.66666667,206.53.175.18 (206.53.175.18),18.66666667,ae-0.pat1.nez.yahoo.com (209.191.64.220),23.33333333,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),22.33333333,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),23.66666667,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),20.33333333,usw2-1-lbd.ne1.yahoo.com (98.138.97.157),21,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),64.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.4735558,78,7,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),17,206.51.46.20.any2ix.coresite.com (206.51.46.20),13.66666667,apple.es (17.253.144.10),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,32.15136361,72.66666667,6,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),16.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.33333333,206.53.175.20 (206.53.175.20),24,104.17.90.51 (104.17.90.51),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,35.43391323,90,8,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,206.53.175.50 (206.53.175.50),16.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),14.66666667,173.252.67.3 (173.252.67.3),12,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,41.01803827,111,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),27.33333333,core-910-ptr.frgp.net (192.43.217.170),12,72.14.194.239 (72.14.194.239),13,108.170.254.65 (108.170.254.65),12.33333333,172.253.75.177 (172.253.75.177),10,den16s08-in-f14.1e100.net (142.250.72.46),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.27836561,110,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),31.66666667,core-910-ptr.frgp.net (192.43.217.170),9.666666667,72.14.194.239 (72.14.194.239),14,108.170.254.81 (108.170.254.81),12,142.251.51.155 (142.251.51.155),11.33333333,den16s09-in-f14.1e100.net (142.250.72.78),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,35.71826267,267,10,192.168.165.35 (192.168.165.35),10,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),13,den-b1-link.ip.twelve99.net (62.115.63.78),15.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),44.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),106.3333333,104.244.42.129 (104.244.42.129),41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.9821291,83.33333333,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),13,uccs-link-at-frgp.uccs.edu (128.198.254.2),14.66666667,core-910-ptr.frgp.net (192.43.217.170),16,206.51.46.81.any2ix.coresite.com (206.51.46.81),15,192.0.78.9 (192.0.78.9),14.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,41.42192173,139,9,192.168.165.35 (192.168.165.35),5.666666667,128.198.192.3 (128.198.192.3),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11,uccs-link-at-frgp.uccs.edu (128.198.254.2),49.66666667,core-910-ptr.frgp.net (192.43.217.170),9.666666667,72.14.194.239 (72.14.194.239),13,108.170.252.209 (108.170.252.209),14.66666667,142.251.61.183 (142.251.61.183),11.66666667,den08s05-in-f5.1e100.net (142.250.69.229),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,32.57540011,1006.333333,15,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-1850-ptr.frgp.net (192.43.217.194),15,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),11,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),24.33333333,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),33,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),34.66666667,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),57,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),208,63-218-115-82.static.pccwglobal.net (63.218.115.82),222.3333333,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),184.3333333,192.229.189.15 (192.229.189.15),182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,34.50994873,230.6666667,11,192.168.165.35 (192.168.165.35),5.333333333,128.198.192.3 (128.198.192.3),13.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),9.333333333,206.53.175.18 (206.53.175.18),11,ae-0.pat1.nez.yahoo.com (209.191.64.220),28,et-0-0-0.msr2.ne1.yahoo.com (216.115.105.179),21.33333333,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),40.66666667,lo0.fab2-2-gdc.ne1.yahoo.com (98.138.51.1),24,usw2-1-lbd.ne1.yahoo.com (98.138.97.157),19.66666667,media-router-fp74.prod.media.vip.ne1.yahoo.com (74.6.231.21),48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.39191556,79.33333333,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),11.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),20.66666667,apple.es (17.253.144.10),15.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.32156992,68.33333333,6,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),14.66666667,206.53.175.20 (206.53.175.20),21.33333333,104.17.91.51 (104.17.91.51),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,39.44063449,106.6666667,8,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),28.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.33333333,206.53.175.50 (206.53.175.50),21.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),12.66666667,173.252.67.3 (173.252.67.3),10.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),12.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.73316383,97,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-link-at-frgp.uccs.edu (128.198.254.2),13,core-910-ptr.frgp.net (192.43.217.170),12.33333333,72.14.194.239 (72.14.194.239),19,108.170.254.65 (108.170.254.65),10,172.253.75.177 (172.253.75.177),9.666666667,den16s08-in-f14.1e100.net (142.250.72.46),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,41.07923651,124.6666667,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11,uccs-link-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),13,72.14.194.239 (72.14.194.239),11,108.170.254.81 (108.170.254.81),15,142.251.51.155 (142.251.51.155),29.33333333,den16s09-in-f14.1e100.net (142.250.72.78),21.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,35.45963502,198,10,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),16,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.33333333,core-910-ptr.frgp.net (192.43.217.170),15,den-b1-link.ip.twelve99.net (62.115.63.78),13.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),38,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),44.66666667,104.244.42.129 (104.244.42.129),43.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.10153604,128.6666667,7,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),42,core-910-ptr.frgp.net (192.43.217.170),10.66666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),10.33333333,192.0.78.17 (192.0.78.17),46.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,41.62104464,197.3333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),14.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),62,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),12.66666667,72.14.194.239 (72.14.194.239),50,108.170.252.209 (108.170.252.209),10.33333333,142.251.61.183 (142.251.61.183),12.66666667,den08s05-in-f5.1e100.net (142.250.69.229),19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.368747,202,7,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),15.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),16.66666667,core-910-ptr.frgp.net (192.43.217.170),19,den-b1-link.ip.twelve99.net (62.115.63.78),10.66666667,192.229.182.112 (192.229.182.112),128.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,61.66580653,269.3333333,11,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),12,206.53.175.18 (206.53.175.18),14.33333333,ae-8.pat2.gqb.yahoo.com (209.191.64.234),37.33333333,et-18-1-0.msr2.gq1.yahoo.com (66.196.67.115),39,et-11-3-2.clr2-a-sat.gq1.yahoo.com (67.195.37.119),38.33333333,lo0.fab6-1-gdc.gq2.yahoo.com (98.136.159.242),34.33333333,usw1-1-lbc.gq2.yahoo.com (98.136.158.192),36.66666667,media-router-fp73.prod.media.vip.gq1.yahoo.com (98.137.11.164),36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.6606164,87.66666667,7,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),14.66666667,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.20.any2ix.coresite.com (206.51.46.20),23.33333333,apple.de (17.253.144.10),14.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.04645991,72,6,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),12,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),14,206.53.175.20 (206.53.175.20),20,104.17.90.51 (104.17.90.51),13.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.78704166,131.6666667,8,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),10,206.53.175.50 (206.53.175.50),13,po102.psw01.den4.tfbnw.net (157.240.46.155),58.66666667,173.252.67.3 (173.252.67.3),16,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,42.46607399,95.33333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.5,core-910-ptr.frgp.net (192.43.217.170),11,72.14.194.239 (72.14.194.239),12.66666667,108.170.254.65 (108.170.254.65),11.33333333,172.253.75.177 (172.253.75.177),8.5,den16s08-in-f14.1e100.net (142.250.72.46),15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.9252243,109.3333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.33333333,core-910-ptr.frgp.net (192.43.217.170),19.33333333,72.14.194.239 (72.14.194.239),12.66666667,108.170.254.81 (108.170.254.81),20.33333333,142.251.51.155 (142.251.51.155),11,den16s09-in-f14.1e100.net (142.250.72.78),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,35.09255934,243.6666667,10,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),49.33333333,core-910-ptr.frgp.net (192.43.217.170),17,den-b1-link.ip.twelve99.net (62.115.63.78),11.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),58.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),42.66666667,104.244.42.129 (104.244.42.129),42.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.04571891,82.33333333,7,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),15.66666667,core-910-ptr.frgp.net (192.43.217.170),14,206.51.46.81.any2ix.coresite.com (206.51.46.81),10.66666667,192.0.78.9 (192.0.78.9),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.76815581,119,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),12.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),14.33333333,72.14.194.239 (72.14.194.239),28.66666667,108.170.252.209 (108.170.252.209),13.33333333,142.251.61.183 (142.251.61.183),12.33333333,den08s05-in-f5.1e100.net (142.250.69.229),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.41409111,212.3333333,7,192.168.165.35 (192.168.165.35),4,128.198.192.2 (128.198.192.2),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),10,den-b1-link.ip.twelve99.net (62.115.63.78),12,192.229.182.112 (192.229.182.112),154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,34.44490242,325.3333333,11,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),34.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),11,206.53.175.18 (206.53.175.18),12,ae-8.pat2.gqb.yahoo.com (209.191.64.234),40.33333333,et-18-1-0.msr2.gq1.yahoo.com (66.196.67.115),37,et-11-3-2.clr2-a-sat.gq1.yahoo.com (67.195.37.119),54.66666667,lo0.fab6-1-gdc.gq2.yahoo.com (98.136.159.242),37.33333333,usw1-1-lbc.gq2.yahoo.com (98.136.158.192),42.66666667,media-router-fp73.prod.media.vip.gq1.yahoo.com (98.137.11.164),43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.52044868,111.3333333,7,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.2 (128.198.192.2),35.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),17.33333333,core-910-ptr.frgp.net (192.43.217.170),11.66666667,206.51.46.20.any2ix.coresite.com (206.51.46.20),19,apple.de (17.253.144.10),14.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.28438616,74,6,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.33333333,206.53.175.20 (206.53.175.20),19.33333333,104.17.91.51 (104.17.91.51),19.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,35.01825786,99.33333333,8,192.168.165.35 (192.168.165.35),7.333333333,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),13.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),13,206.53.175.50 (206.53.175.50),18,po102.psw01.den4.tfbnw.net (157.240.46.155),11.66666667,173.252.67.3 (173.252.67.3),13.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
